App_ID,游戏名称,最低CPU,最低显卡,最低内存,最低硬盘,最低配置的注意事项,推荐CPU,推荐显卡,推荐内存,推荐硬盘,推荐配置的注意事项
1501140,跆拳道虚拟示范团,Intel Core i3,Nvidia GTX 960 or equivalent,4 GB RAM,需要 2 GB 可用空间,"附注事项: HTC Vive, Oculus S, Mixed Reality",Intel Core i5,Nvidia GTX 1060 or equivalent,16 GB RAM,需要 2 GB 可用空间,"附注事项: HTC Vive, Oculus S, Mixed Reality"
561590,Cricket Captain 2017,Intel 1.6Ghz Dual-Core or AMD 1.6Ghz Dual-Core,Intel - HD 3000 Nvidia Laptop - GeForce 310m Nvidia Desktop - GeForce 510 AMD Laptop - Mobility Radeon HD 2600 XT AMD Desktop - Radeon HD 5450,2 GB RAM,,"附注事项: Windows 7 and 8 users will need to be up to date with their Windows Update, the game will not run on these systems if Update KB 2999226 (Universal C Runtime) is not installed.",Intel 2.4Ghz Dual-Core or AMD 2.4Ghz Dual-Core,Intel - HD 4000 Nvidia Laptop - GeForce 620m Nvidia Desktop - GeForce 710 AMD Laptop - Radeon HD 7550m AMD Desktop - Radeon HD 6450,2 GB RAM,,"附注事项: Windows 7 and 8 users will need to be up to date with their Windows Update, the game will not run on these systems if Update KB 2999226 (Universal C Runtime) is not installed."
741490,Atlantis VR,Intel Core i5-4440 (or equivalent),"GeForce GTX 660, AMD Radeon R9 290X",4 GB RAM,需要 3 GB 可用空间,,Intel Core i5-4590 (or equivalent),"GeForce GTX 1060, AMD Radeon R9 390X",,需要 3 GB 可用空间,
444580,ALONE IN SPACE,1.8 GHz,Intel HD 4000 series,2 GB RAM,需要 2 GB 可用空间,,,,,,
1414720,桌面猛男,Intel i3 or equivalent,HD Graphics 4000 or above,1 GB RAM,需要 500 MB 可用空间,,Intel i7 or equivalent,"NVIDIA GeForce GTX 660, AMD HD7870, 2 GB VRAM or above",2 GB RAM,需要 1024 MB 可用空间,
1377010,Sanctuary Island,Multi-Core CPU,GPU with dedicated memory,8 GB RAM,需要 10 GB 可用空间,,Multi-Core CPU,GPU dedicated memory around 8GB,16 GB RAM,需要 10 GB 可用空间,
3239340,Emberwake,Intel Core i3-4005U @ 1.7 GHz or equivalent,NVIDIA GeForce 840M or integrated equivalent with 1 GB VRAM,4 GB RAM,需要 120 MB 可用空间,,Intel Core i5-6600K @ 3.5 GHz or AMD Ryzen 5 1600 or equivalent,NVIDIA GeForce GTX 950 / AMD Radeon HD 7870 or integrated equivalent with 2 GB VRAM,8 GB RAM,需要 120 MB 可用空间,
1636260,Detective Rosie Morgan: Murder on the River Thames,1.8 GHz Pentium 4,Integrated Graphics Chip,1 GB RAM,需要 500 MB 可用空间,,,,,,
3650620,Barn Quest,,,2 GB RAM,需要 1 GB 可用空间,,,,4 GB RAM,需要 1 GB 可用空间,
1710740,Dungeon Full Dive: Game Master Edition,Intel Core i5-4590/AMD FX 8350 equivalent or better,NVIDIA GTX 970 / AMD Radeon R9 390 or greater,8 GB RAM,需要 20 GB 可用空间,附注事项: Final requirements are subject to change,,,,,
421790,The Bradwell Conspiracy,Intel Core i5 @ 2.50GHz,Intel HD Graphics 4000,4 GB RAM,需要 4 GB 可用空间,,Intel Core i7-7700HQ CPU @ 2.80GHz,NVIDIA GeForce GTX 1060,8 GB RAM,需要 4 GB 可用空间,
2484430,Undomestic,i5-8600K,GTX 2060 or equivalent,8 GB RAM,需要 8 GB 可用空间,,i5-8600K,RTX 2060,16 GB RAM,需要 8 GB 可用空间,
392940,Epic Quest of the 4 Crystals,1.6 GHz,DirectX 9.0 Compatible,128 MB RAM,需要 200 MB 可用空间,,,,,,
581590,Retro Pinball,Dual core from Intel or AMD at 2.8 GHz,"Shader Model 3+ nVidia GeForce 8600/9600GT, ATI/AMD Radeon HD2600/3600",2 GB RAM,需要 1200 MB 可用空间,,,,,,
1699130,KaraDedeler 1989,"Quad-core Intel ya da AMD processor, 2.3 GHz",AMD Radeon 5000 HD,4 GB RAM,需要 4500 MB 可用空间,附注事项: You can play 960x540 30fps with minimum system requirements.,Amd Ryzen5 1600 or intel 9100f,Radeon Rx580 or Gtx1050Ti,4 GB RAM,需要 4500 MB 可用空间,附注事项: 1920x1080 60fps is for ultra settings. The game was mainly developed and tested on a ryzen 5 1600 Rx 580 system. Unreal engine can be used as a base for the full test list.
2800770,Gnomber,Intel Dual Core equivalent,Intel HD 3000,1 GB RAM,需要 150 MB 可用空间,,,,,,
329000,Data Hacker: Corruption,Intel® Pentium® 4 2.0 GHz equivalent or faster,Capable of 1024 x 768 pixels or higher desktop resolution,512 MB RAM,需要 550 MB 可用空间,,,,,,
1390120,Nodes,2 Ghz,"256 mb video memory, shader model 3.0+",2 GB RAM,需要 250 MB 可用空间,附注事项: -,4 Ghz,1 GB VRAM DX10 compatible,6 GB RAM,需要 200 MB 可用空间,附注事项: -
2940650,Anomaly Hotel,Intel i5,NVIDIA GeForce GTX 1060,8 GB RAM,需要 1 GB 可用空间,,,,,,
555650,"Love, Guitars, and the Nashville Skyline",1.2 GHz Pentium 4,800x600,1 GB RAM,需要 600 MB 可用空间,,,,,,
293320,Coma: Mortuary,2.0+ GHz processor,NVIDIA 6000 series or higher graphics card,2 GB RAM,需要 4 GB 可用空间,附注事项: Not tested on Windows XP!,3.0+ GHz processor,NVIDIA 7000 series or higher graphics card,4 GB RAM,需要 4 GB 可用空间,附注事项: Not tested on Windows XP!
1787790,熠熠星光魔物娘,Intel Core 2 Duo or higher,256MB Video Memory (with Pixel Shader 2.0),2 GB RAM,需要 8 GB 可用空间,,Intel Core i5 or higher,256MB Video Memory (with Pixel Shader 2.0),4 GB RAM,需要 8 GB 可用空间,
924250,PROZE: Enlightenment,Intel Core i5-6600K or AMD Ryzen 5 1400 or better,GeForce GTX 1060 6GB / AMD RX 480 8GB or better,8 GB RAM,需要 10 GB 可用空间,附注事项: Includes native Rift support,Intel Core i7 or AMD Ryzen 5,GeForce GTX 1070 8GB / AMD RX Vega 56 8GB,16 GB RAM,需要 10 GB 可用空间,附注事项: Includes native Rift support
312420,Hell,CPU: Intel Pentium 4 or equivalent,Graphics: 256MB DirectX card,1 GB RAM,需要 500 MB 可用空间,,,,,,
1540360,Carrier Battles WW2: Admiral of the Fleet,Core 2 Duo CPU E4500 @2.20 GHz,NVIDIA GeForce 9500 GT,2 GB RAM,需要 500 MB 可用空间,,Intel Core i7-3610 CPU@2.30 GHz,NVIDIA GeForce GT 630M,4 GB RAM,需要 1 GB 可用空间,
2805530,"Shattered Dreams: that one time when all my applications got rejected, so I started my own company. My life became an idle / clicker game where I must increase all incremental values and squeeze my employees for every last bit of soul they have left.",2 Ghz or better,Dedicated Graphics Card,4 GB RAM,需要 3 GB 可用空间,附注事项: I wuv u,,,,,
1385700,True Hate,Intel Core 2 Duo @ 2.2GHz or AMD Athlon 64 @ 2.8 GHz,GeForce GTX 550 Ti or Radeon HD 6770,2 GB RAM,需要 6 GB 可用空间,,Intel Core i5 2300 or AMD FX6120,GeForce GTX 660 Ti or Radeon HD 7870,4 GB RAM,需要 6 GB 可用空间,
292400,Unrest,2 GHz Intel Core 2 Duo or AMD equivalent,DirectX 9 compatible graphics card with 1 GB memory,2 GB RAM,需要 1 GB 可用空间,附注事项: Monitor resolution of 1280x720 or greater recommended,,,,,
2340390,The PenguinGame -Antarctic Savior-,Intel Core I5 6400 or AMD equivalents,Geforce GTX 720 or AMD equivalents,4 GB RAM,需要 3 GB 可用空间,,Intel Core I-7 or AMD equivalents,Geforce GTX 1060 or AMD equivalents,8 GB RAM,需要 3 GB 可用空间,
974620,Ultrawings FLAT,Intel Core2 Duo or better,Intel Integrated GPU or better,2 GB RAM,需要 2 GB 可用空间,,,,,,
1664980,1001 Jigsaw: Earth Chronicles 4,1500 MHz,,512 MB RAM,需要 260 MB 可用空间,,2000 MHz,,1024 MB RAM,需要 260 MB 可用空间,
1108540,Zen Chess: Champion's Moves,2 Ghz Dual Core,Graphics card supporting DirectX 9.0c,2 GB RAM,需要 60 MB 可用空间,,,,,,
808220,SCP-087 VR Survivor,Intel Core i5-4590 or AMD FX 8350 or better,GTX 970,8 GB RAM,需要 1 GB 可用空间,,Intel Core i5-4590 or AMD FX 8350 or better,GTX 1060,8 MB RAM,需要 2 GB 可用空间,
270070,The Girl and the Robot,Intel Core 2 Duo,Direct 9 compatible card,4 GB RAM,需要 4 GB 可用空间,,,,,,
665080,Stunt Corgi VR,Intel i5-4590 Or AMD FX 8350,NVIDIA GTX 970 or AMD R9 290,8 GB RAM,需要 2 GB 可用空间,附注事项: Based on Low Settings,Intel i5-4590 or AMD RYZEN 7 1700,NVIDIA GTX 1070 or AMD RX 480,16 GB RAM,需要 2 GB 可用空间,
1271620,Umihara Kawase BaZooKa!,Intel Core Duo 2.0 Ghz or faster processor,OpenGL 3.1 compliant video card,4 GB RAM,需要 4 GB 可用空间,附注事项: Controller recommended.,,,,,
990500,PANTY SLIDE VR,Intel Core i5-4670 / AMD FX 8350,NVIDIA GeForce GTX 970 / AMD Radeon RX 570,8 GB RAM,需要 500 MB 可用空间,,Intel Core i5-4670 / AMD FX 8350,NVIDIA GeForce GTX 1080 / AMD Radeon RX 480,16 GB RAM,需要 500 MB 可用空间,
2866420,Puppet: Hide And Seek,AMD phenom(tm) 2 x4 925 processor,radeon(tm) rx 460 graphics,4 GB RAM,需要 4 GB 可用空间,,,,,,
433450,INFERNO CLIMBER,Intel Core i5 3.1 GHz / AMDR A8 3.6 GHz,Nvidia GeForce GTX 560 / Radeon HD 7770,4 GB RAM,需要 5 GB 可用空间,,Intel Core i7 3.7GHz,NVIDIA GeForce GTX 760,8 GB RAM,需要 5 GB 可用空间,附注事项: Controller pad is highly recommended for this game.
1412560,Death Rattle - Hell Unleashed,Intel Core i3-4340 or AMD FX-6300,Nvidia GTX 560 or Radeon HD 7850,4 GB RAM,需要 5 GB 可用空间,,Intel Core i5-2500K or AMD Ryzen R5 1600X,Nvidia GTX 1660 or Radeon R9 390,8 GB RAM,需要 5 GB 可用空间,
743830,SuperTrucks Offroad Racing,Celeron,Nvidia or ATI DirectX9 Compatible Graphics Card,2 GB RAM,需要 400 MB 可用空间,附注事项: Internet connection is required to play.,Intel I3,Nvidia or ATI DirectX11 Compatible Graphics Card,4 GB RAM,需要 400 MB 可用空间,附注事项: Internet connection is required to play.
1484050,MADE : Interactive Movie – 01. Run away!,Intel® Core™ i7 3770 3.4GHz,NVIDIA® GeForce® GTX 960,16 GB RAM,需要 10 GB 可用空间,,Intel® Core™ i7 3770 3.4GHz,NVIDIA® GeForce® GTX 1070,16 GB RAM,需要 10 GB 可用空间,
581820,Judas,Intel Quad-Core (q8300),"NVIDIA GeForce 400 series or AMD Radeon HD 6000 series, 1GB Video Card (Minimum Shader Model 2.0)",2 MB RAM,需要 500 MB 可用空间,,Intel Quad-Core (i5 2300) or AMD Octo-Core (FX 8150),"NVIDIA GeForce 660Ti or greater, AMD Radeon HD 7950 or greater, 2GB Video Card (Minimum Shader Model 2.0)",4 MB RAM,需要 500 MB 可用空间,
827100,Aladin & the Enchanted Lamp,1 GHz,128 Mo,512 MB RAM,需要 150 MB 可用空间,,,,,,
2383620,Jolly Roger,1 GHz,DirectX Compatible Card,512 MB RAM,需要 400 MB 可用空间,,,,,,
3000520,Satan Moans,Intel Core i7,GTX 1060,,需要 4 GB 可用空间,,AMD Ryzen 9,RTX 3060,,需要 8 GB 可用空间,
1248550,Breaking Gates,Amd Athlon X2 or intel core 2 duo,Open GL compliant video card,4 GB RAM,需要 200 MB 可用空间,,,,,,
1908500,RUNES Magica,Dual core from Intel or AMD at 2.8 GHz,Nvidia 450 GTS / Radeon HD 5750 or better,4 GB RAM,需要 1 GB 可用空间,,Dual core from Intel or AMD at 2.8 GHz,Nvidia GTX 460 / Radeon HD 7800 or better,8 GB RAM,需要 2 GB 可用空间,
2436680,Crimen - Mercenary Tales,"Intel i7-4790 / AMD Ryzen 5 1600 or greater (only Oculus Rift, for Vive see Recomended spec)","NVIDIA GTX 1060 or greater (only Oculus Rift, for Vive see Recomended spec)",8 GB RAM,需要 4 GB 可用空间,"附注事项: Supported Devices: Quest 1 & 2 Link, Oculus Rift S, Oculus Rift, Quest 3 Link, Quest Pro Link, Valve Index, HTC Vive Pro, HTC Vive, Pimax 5k, HP Reverb G2",Intel i7-7700K equivalent or greater,NVIDIA GTX 1080 / AMD Radeon RX 5700 or greater,,需要 4 GB 可用空间,"附注事项: Supported Devices: Quest 1 & 2 Link, Oculus Rift S, Oculus Rift, Quest 3 Link, Quest Pro Link, Valve Index, HTC Vive Pro, HTC Vive, Pimax 5k, HP Reverb G2"
376880,ASTROKILL,2.8 GHz,GeForce GTX 660 or AMD Radeon HD 6800,8 GB RAM,需要 4 GB 可用空间,,3.2 GHz,GeForce GTX 1050 or AMD Radeon RX 460,16 GB RAM,需要 4 GB 可用空间,
2704510,Simple CEO,2 GHz or faster processor,Shader Model 4.0,450 MB RAM,,,,,,,
822900,Trivia Vault: Golf Trivia,2.0 ghz or higher,500 Megs VRAM,500 MB RAM,需要 500 MB 可用空间,,,,,,
2016170,Be a Rock,Intel i3-3250 / AMD FX-6350,NVIDIA GeForce® GTX 650 Ti 2GB or better / AMD Radeon™ R9 270x or better,6 GB RAM,需要 3500 MB 可用空间,,Intel Core i7-3770 at 3.4 GHz / AMD FX-8350 at 4.0 GHz,NVIDIA GeForce® GTX 970 4GB or better / AMD Radeon™ R9 280x 3GB or better,16 GB RAM,需要 3500 MB 可用空间,
1046980,HORGIHUGH (ホーギーヒュー),Core 2 Duo,Graphics card with 32MB Video RAM,512 MB RAM,需要 83 MB 可用空间,,Core 2 Duo,Graphics card with 32MB Video RAM,1 GB RAM,需要 100 MB 可用空间,
923890,Yet another tower defence,2 GHz,Intel(R) HD Graphics 530,2 GB RAM,需要 2 GB 可用空间,,,,,,
397770,Age of Invention,1.2 GHz,DirectX 8.0 or later,512 MB RAM,需要 600 MB 可用空间,附注事项: 1024x768 or higher resolution,,,,,
406710,Eclipse Edge of Light,"Intel® Core™ i5-4590 or AMD FX™ 8350, equivalent or better","NVIDIA® GeForce® GTX 970 or AMD Radeon™ RX 480, equivalent or better.",4 GB RAM,需要 2 GB 可用空间,,,,,,
3274770,The Gleaming Grill,2.6GHZ Dual Core Processor Or Higher,NVIDIA GeForce GTX 650,4 GB RAM,需要 3 GB 可用空间,,,,,,
615910,Katana X,Intel i5-4590 / AMD FX 8350,NVIDIA GeForce® GTX 970 / AMD Radeon™ R9 290,4 GB RAM,需要 4 GB 可用空间,,Intel i7 4770k,NVIDIA GeForce® GTX 980ti,8 GB RAM,需要 8 GB 可用空间,
726250,Unknightly,Intel i5-6500 or equivalent,NVIDIA GTX 970 / AMD Vega 56 or greater,4 GB RAM,,,,,,,
2561220,CADDE,Ryzen 3 3200,Rx560,6 GB RAM,,,Ryzen 5 5600,Rtx2060,12 GB RAM,,
701280,Askutron Quiz Show,Intel i5 or comparable,Intel HD Graphics,2048 MB RAM,需要 2048 MB 可用空间,,,,,,
508630,Soldiers Lost Forever (1914-1918),2.2 Ghz,256 Mb,512 MB RAM,需要 80 MB 可用空间,,,,,,
792930,Age of Viking Conquest,2.5 GHz Intel Dual Core,512 MB NVIDIA GeForce 9600 or equivalent,2 GB RAM,需要 500 MB 可用空间,,,,,,
316180,A City Sleeps™,Intel Core2 Duo 3.00GHz,ATI Radeon 2400,2 GB RAM,,附注事项: Controller strongly recommended!,,,,,
350600,BIOS,Intel® Core™ i3-530 @ 2.93 GHz / AMD Phenom™ II X4 810 @ 2.60 GHz,GeForce GTX 560 or Radeon HD 6950,8 GB RAM,需要 15 GB 可用空间,附注事项: Works with Ultrawide screens (21:9) // Internet connection required for saved games and leaderboards,,,,,
46200,A.I.M. Racing,Pentium 4 1.5 GHz,"NVidia® GeForce™ 4200, ATI® Radeon™ 9500",384 MB RAM,2.5 GB,,Pentium 4 2.5 GHz,"NVidia® GeForce™ 6800, ATI® Radeon™ x800",512 MB RAM,,
352960,Star Horizon,Dual Core 2.4 GHz,"Shader Model 3.0, 256MB",2 GB RAM,需要 1700 MB 可用空间,,Dual Core 2.5 GHz,"Shader Model 3.0, 512MB",4 GB RAM,需要 1700 MB 可用空间,
2207590,Exorcist 2: Crow Magic,Intel® Core™ i3 or AMD Ryzen™ 3,NVIDIA® GeForce® GTX 950 or AMD Radeon™ R7 370,4 GB RAM,需要 10 GB 可用空间,,,,,,
3370500,MINE : FOREVER,4 GB RAM,HD4400,4 GB RAM,需要 1 GB 可用空间,,,,,,
1819440,Block Line Engineer,Dual core 2.4Ghz+,GeForce GTX 960,,需要 2 GB 可用空间,,Quad core 2.4Ghz+,GeForce GTX 1060,,需要 2 GB 可用空间,
745370,Purple Heart,1.2 Ghz or faster processor,512 MB,1024 MB RAM,需要 80 MB 可用空间,附注事项: Keyboard and Mouse,3.2 Ghz or faster processor,2 GB,2048 MB RAM,需要 150 MB 可用空间,"附注事项: Keyboard and Mouse, Gamepad"
363670,Seeders,Core2Duo 2.0 GHz,OpenGL 1.4 or better,1 GB RAM,需要 400 MB 可用空间,附注事项: Game has been tested to run at 60 fps on Intel Core2Duo with integrated Intel graphics card,,,,,
1990880,Leave No One Behind: Ia Drang VR,Intel Core i5-4440 or Ryzen 3 1200,GeForce RTX 2060,8 GB RAM,需要 6 GB 可用空间,,Intel Core i5-9600 or Ryzen 5 3600,GeForce RTX 3060,16 GB RAM,需要 6 GB 可用空间,
1413010,Cube Gothic,64bit Intel compatible Dual Core CPU,DX11 compliant graphics card,2 GB RAM,需要 600 MB 可用空间,,,,,,
1423090,Monster Collector,Intel Core i5-4590 / AMD FX 8350,NVIDIA GTX 970 / 1060,8 GB RAM,需要 5 GB 可用空间,,Intel Core i7,NVIDIA GTX 1070,16 GB RAM,需要 8 GB 可用空间,
1548130,{Undefined},Intel Core i5-2400/AMD FX-8320 or better,NVIDIA GTX 670 2GB or AMD Radeon HD 7870 2GB or better,4 GB RAM,需要 20 GB 可用空间,,,,,,
321980,Hardland,Intel Core i3 @ 2.2 GHz,NVIDIA GTX 650 2GB or AMD HD 7770 2GB,6 GB RAM,需要 10 GB 可用空间,,,,,,
701540,EVIL STAR,1.6 GHz,intel Graphics,,需要 300 MB 可用空间,,1.6 GHz OR MORE,NIVIDIA OR AMD,,需要 900 MB 可用空间,
586920,Empyrean Frontier,Dual core 2GHz+,DX10 capable graphics card,4 GB RAM,需要 2 GB 可用空间,,,,,,
596380,Coffee Crisis,2.0+ Ghz,AMD Radeon HD 5670 1GB DDR3 Sapphire,512 MB RAM,需要 700 MB 可用空间,,2.0+ Ghz,NVidia Quadro K2000M or better (2GB VRAM),1 GB RAM,需要 700 MB 可用空间,
1828270,Total Anarchy: Pavilion City,Intel Core 2 Duo 1.8GHz / AMD Athlon X2 64 2.4GHz,Intel HD Graphics 5000 / DEDICATED VIDEO RAM: 512 MB,4 GB RAM,需要 300 MB 可用空间,,Intel Core i5 3470 / AMD Ryzen 5 1600,GeForce GTX 670 / Radeon HD 7970 / DEDICATED VIDEO RAM: 1 GB,8 GB RAM,需要 300 MB 可用空间,
1028770,Kanji in Motion,1.2GHz,Intel HD Graphics 5300,2 GB RAM,需要 200 MB 可用空间,,1.2GHz,Intel HD Graphics 5300,2 GB RAM,需要 200 MB 可用空间,
575850,Hartacon Tactics,i5-3210M or equivalent,NVIDIA GeForce GT 640M LE or equivalent,2 GB RAM,需要 200 MB 可用空间,,,,,,
293940,Kill The Bad Guy,1.5 Ghz (Intel Celeron / AMD Athlon 64 x2),Intel HD Graphics or AMD Radeon,1 GB RAM,需要 1 GB 可用空间,,2.4 Ghz (Intel Core i5 / AMD Phenom II),GeForce 8000+ / Radeon HD 5000+,4 GB RAM,需要 2 GB 可用空间,
2258510,Tower Defense: Infinite War,Ryzen 2200g / Intel i3 8100,2GB VRAM(GT1030),8 GB RAM,需要 2 GB 可用空间,,Intel Core i5 - 6400,Nvidia GTX 1060,16 GB RAM,需要 10 GB 可用空间,
554570,Witanlore: Dreamtime,"Quad-core Intel or AMD, 2.5 GHz or faster 64-bit CPU",NVIDIA GeForce 470 GTX or AMD Radeon 6870 HD series or higher with 1 GB Video RAM,4 GB RAM,需要 10000 MB 可用空间,,"Quad-core Intel or AMD, 2.5 GHz or faster 64-bit CPU",NVIDIA GeForce 470 GTX or AMD Radeon 6870 HD series or higher with 2 GB Video RAM,8 GB RAM,需要 40000 MB 可用空间,附注事项: Subject to Changes
352010,Beach Bounce,1.66 Ghz,DirectX compatible card,1 GB RAM,需要 1 GB 可用空间,,2.50 Ghz,DirectX compatible card,2 GB RAM,需要 1 GB 可用空间,
1403710,Platzkart Simulator,Intel® Core™ i3-4000 Series or better,NVIDIA® GeForce® GTX 500 Series or AMD Radeon™ HD6000 Series (VRAM 1GB) or better,8 GB RAM,需要 2 GB 可用空间,,显卡:,DirectX 版本:,,,
758050,Internet Simulator,Intel® Core™ i3-4000 Serise or better,GTX 780,4 GB RAM,,,,,,,
263040,Bot Colony,Dual Core 3.5GHz / Quad Core 2.40 GHz greater,"NVidia GTS 240 (1 GB VRAM) or greater, ATI Radeon HD 4850 (1 GB VRAM) or greater",4 GB RAM,需要 4 GB 可用空间,附注事项: Internet connection required. A microphone is required if you wish to play through speech.,,,,,
1695670,ScrewUp,Intel Core i5-2400/AMD FX-8320 or better,NVIDIA GTX 670 2GB/AMD Radeon HD 7870 2GB or better,8 GB RAM,需要 8 GB 可用空间,附注事项: Requires broadband internet connection for multiplayer,,,,,
63800,Delve Deeper,1.4 GHz,Must Support Shader Model 2.0,512 MB,60 MB,,,,,,
1653980,Goblin Town,Intel Dual-Core 2.4 GHz or AMD Dual-Core Athlon 2.5 GHz,NVIDIA GeForce 9800GT / AMD Radeon HD 5670 / Intel HD Graphics 4000 with 512 MB VRAM,8 GB RAM,需要 2 GB 可用空间,,Intel Core i5-4460 or AMD FX 4300 or better,NVIDIA GeForce GTX 1080 / AMD Radeon HD 7800 Series with 2 GB VRAM,8 GB RAM,需要 2 GB 可用空间,附注事项: DO NOT ACCEPT ANY MESSAGES FROM A GOBLIN CLAIMING TO BE SELLING UNREGISTERED HARD CANDY.
2119580,黄金唱片猎犬,Intel Core i5-760 (4 * 2800); AMD Athlon II X4 645 AM3 (4 * 3100),GeForce GTX 550 Ti (3072 VRAM); Radeon HD 6850 (1024 VRAM),4 GB RAM,需要 3 GB 可用空间,,Intel Core i5-3470 (4 * 3200); AMD FX-4350 (4 * 4200),GeForce GTX 1050 2048 VRAM; Radeon RX 460 4096 VRAM,4 GB RAM,需要 3 GB 可用空间,
365240,Galaxy Union,,,500 MB RAM,需要 200 MB 可用空间,,,,1000 MB RAM,需要 250 MB 可用空间,
1743010,One Last Memory,Intel Core i5-4590 (AMD FX 8350) or better,NVIDIA GTX600,8 GB RAM,需要 5 GB 可用空间,,i7 or better,NVIDIA GeForce GTX 700,8 GB RAM,需要 5 GB 可用空间,
546700,The Butterfly Sign,Intel Pentium G3258 or AMD FX-4300,GTX 560ti or R7 260x,4 GB RAM,需要 18 GB 可用空间,,Intel Core i3-6100 or AMD FX-8300,GTX 680 or R9 280x,8 GB RAM,需要 18 GB 可用空间,
1008700,Golf Pool VR,Intel® Core™ i5-4590 or equivalent,GTX 970 or equivalent,8 GB RAM,需要 2 GB 可用空间,附注事项: WMR G2 is not supported.,i7 4790K or equivalent,GTX 1080,8 GB RAM,需要 2 GB 可用空间,
3530690,Hidden Anime Girls,2 GHz,DirectX 9 Compatible Graphics Card,500 MB RAM,需要 3 GB 可用空间,,,,,,
604230,Unlasting Horror,Intel i3 Dual-Core with Hyper-Threading,nVidia GeForce GTX 560 series or higher,4 GB RAM,需要 5 GB 可用空间,,Intel i5 Quad Core or higher / AMD Phenom II X6 or higher,nVidia GeForce GTX 900 series or higher / AMD HD 6870 or higher,8 GB RAM,需要 5 GB 可用空间,
